2,8, Viltvodle VI,-9514.000498,-167.995678,-93.458616,
0,8,-9407.844174,7.700001,-135.999923,5,

# Dominion

3,9, DOM,0.4,0.1,0.7,
2,9, Callinon VII,6458.8,6286.2,-32.4,
2,9, Ceranon,6554,6568.9,-42.7,
2,9, D'ko Fafnir,6578.1,6459.8,-19.5,
2,9, Domini V,6707.8,6438.1,28.6,970.530295
2,9, Hardol,6597.4,6389.8,6.1,
2,9, Internment Camp 371,6367.272,6372.995,7.607,
2,9, Kaos,6330,6337.1,15.6,
2,9, Kareel Prime,6694.5,6519.4,73.6,
2,9, Karemma,6330.2,6336.9,15.3,
2,9, Kryseis,6643.9,6642.4,17.2,
2,9, Omaria,6500,6500,0,
2,9, Sumn'Kapta,6506.1,6670.7,20.2,
2,9, Vegan,6384.3,6439.8,101.7,
2,9, Veronica Prime,6304.524556,6288.311594,-26.04592,
2,9, Idran X, 6316.800,6324.700,10.500


# The Unity

3,10, UNITY,1,0.4,0.7,
2,10, Angela V,6125.35029,6126.116216,-40.743949,
2,10, Deneb III,-9055.244174,-143.4,382.5,577.34084
2,10, Donatu V,-9404.544174,154.1,-141,1610.542393
2,10, Kelso II,6129.214991,6127.104155,-26.014402,
2,10, Kelvira IX,-9159,254,-4,1416.599784
2,10, Kildare V / Kildare IX / Kildare XI / USB Stormwatch,16800,-7100,5500,1
2,10, Krios,-9423.944174,76,90,1526.563406
2,10, Lily Yo II / USB Celestine Gate,7345.88,-5452.994,45.441,1278.633533
2,10, New Auria,-9401.344174,-290.4,227,1610.502518
2,10, New Risa / USB Lothlorien,-9327.944,49,17.5,1087.291134
2,10, Nimbus III,-9492.744174,-49,-35.6,977.61521
2,10, Old Risa/USB Khazad-Dum,-9289.544174,-86.7,-215.9,985.521632
2,10, Sherman's Planet / USB Galadriel,-9422.644174,214.5,-100.7,1520.633813
1,10, Dark Phoenix City / USB Milliways,-8977.944,260,60,1563.995405

# Tholian Assembly

3,11, THO,0.9,0.4,0.1,
0,11,-9107.944,-290,-10,50,
2,11, Celestia/Luna Celestia,-9127.844174,-307.2,0.9,
2,11, Crystal Moon,-9107.944174,-290,-10,
2,11, Etheria,-9104.944174,-294,-32,
2,11, Tholia,-9108.94,-285,29,

# Unified Qvarne Systems

3,12, UQS,0.6,0.1,0.3,
0,12,-9109.941,228.477,-135.785,10,
2,12, Qvarne IV,-9109.941898,228.477574,-135.785688,
1,12, Atlas Ultrayards,-9109.942,228.478,-135.786,995.348473
1,12, New Neresia,7422,-5502,114,

0,12,-9522.645877,-73.543452,-34.701889,10,
2,12, Flamarion II,-9543.340008,-108.565436,-37.688798,1231.74203
2,12, Munspelheim,-9483.597022,-74.09049,-37.498596,1010.075459
2,12, Pryan/Luna Kaigun,-9522.645877,-73.543452,-34.701889,1049.831848
2,12, Traal,-9543.352014,-39.594749,-37.539687,1226.532284



# Gorn

3,16, GORN,1,0.2,1,
0,16,-9267.944,-330,80,80,
2,16, Arkleseizure,-9312.87731,-247.150914,47.981427,
2,16, Cestus III,-9188.553,-344.2,119.601,
2,16, Ghdarin II,-9310.236,-270,109.31,
2,16, Ghehak VI,-9206.632,-283.7,60.456,
2,16, Gornar V,-9272.366,-332.2,81.114,
2,16, Gymine Prime,-9284.976,-395.4,37.375,
2,16, Troldar II,-9267.729,-389.4,69.348,

# Unknown / Independent

3,20, UNK,0.7,0.7,0.7,
2,20, Aglaboogh VII,-8982.306174,-464.566,5.397,
2,20, Aozaproag Prime,-8876.486174,-222.494,16.017,
2,20, Arcadia Prime,7747.785,-6371.844,128.383,
2,20, Astoa III,7618.377,-5318.577,47.795,
2,20, Aufria II,7055.077,-5126.073,83.423,
2,20, Auquac IV,6992.746,-5275.089,95.556,
2,20, Avarice Prime,6274.119,6221.45,9.793,
2,20, Bavo II,-8990.196174,-306.017,48.773,
2,20, Chiune V,7252.341,-5637.792,55.796,1584.805356
2,20, Clispau IX,7396.117,-5624.9,78.7,979.590007
2,20, Cloobith II,-9062.607174,-207.87,96.331,
2,20, D-572,-9261.447,248.43,16.421,
2,20, Easle IX,-8906.822174,-380.967,27.467,
2,20, Egnach IV,-9082.456174,408.671,20.222,
2,20, Eheutra Prime,-9652.350174,-199.355,-37.731,
2,20, Eita VI,7648.931,-5189.132,116.485,
2,20, Flaubea X,-9624.352174,265.74,51.859,
2,20, Floach II,-9690.480174,258.945,-18.427,
2,20, Fraspait Prime,-9295.454174,468.735,82.72,
2,20, Fuezia III,7351.123,-5853.708,78.529,
2,20, Ghosco V,-8754.312174,249.667,-91.045,
2,20, Gloguipoo II,-8904.784174,426.4,77.432,
2,20, Goedot V,6988.361,-4610.728,-8.522,
2,20, Grime IV,7784.585,-5399.124,210.168,
2,20, Grutitrust IX,-8722.025174,-77.022,-19.349,
2,20, Hopruu II,-8628,-22,10,
2,20, Iokono IV,7128.521,-5727.19,96.049,
2,20, Iuka IV,-8703.226174,-310.962,-90.058,
2,20, Jesp IV,-9280.787174,-484.123,16.589,
2,20, Kloggen XI,7331.246,-5592.223,-34.348,
2,20, Krussel IX,-9474.7,-33.4,66.3,
2,20, Latinum Planet,-9221.219174,47.222,-328.813,
2,20, Meufie V,-9461.384174,424.385,28.043,
2,20, Lizrae XII,7317.001,-5865.982,-33.662,
2,20, Maust III,7312.568,-5203.543,11.594,1521.201799
2,20, Meufie V,-9461.384,424.385,28.043,
2,20, Mitundri Prime,-8991.803,45.101,-124.125,
2,20, New Hallee,-9473.974,-35.679,-133.042,
2,20, Odach VI,-9298.308174,-345.039,-44.753,
2,20, Oglaroon,-8944.871608,67.81059,-46.850639,
2,20, Ohespae VII,7368.627,-5391.671,140.684,1107.234655
2,20, Ouble III,-9687.353174,-1.643,67.658,
2,20, Pluine IX,7740.842,-5857.02,10.752,
2,20, Preria IV,-8771.570174,-233.347,41.478,
2,20, Prodaze IX,7020.577,-5606.577,94.444,1578.59538
2,20, Pruxav VII <Acheron>,7323.553,-4998.71,111.047,
2,20, Quegger X,-9383.537174,-453.175,-98.263,
2,20, Quordlepleen II,-8833.725186,-217.429483,167.95219,
2,20, Salvo IX,6236.91337,6271.402476,-17.03047,
2,20, Sniet VI,7145.044,-5644.616,-36.663,
2,20, Snozi III,-8812.276174,256.804,22.529,
2,20, Spitzrath II,-8701.338174,-468.751,84.215,
2,20, Spoja V,-8789.293174,-433.819,10.498,
2,20, Stobi III,-8875.129174,-49.772,42.84,
2,20, Spoja V,-8789.293,-433.819,10.498,
2,20, This Planet,-8875.129,-49.772,42.84,
2,20, Tuosho Prime,7601.996,-5197.729,-22.884,
2,20, Urss,-9663.822,434.853,86.496,
2,20, Usho Prime,7446.049,-5376,131.501,1575.842017
2,20, Usubau VII,-9000.986174,449.987,-51.791,
2,20, Whousnod III,-9499.273174,-457.956,-9.871,
2,20, Wosnav Prime,7551.731,-5267.641,-94.157,
2,20, Wroja III,7233.902,-5371.594,-3.391,
2,20, Xob VIII,-8802.619174,130.684,44.825,
2,20, Xofu VII,-8729.240174,70.156,4.162,
2,20, Yodixxo II,7265.834,-5388.17,-96.473,
2,20, Yoolu VI,7683.403,-5113.28,47.527,
2,20, Yozerob VI,7111.099,-5348.459,-84.371,
2,20, Zarniwoop IV,-8809.782656,-61.478745,-74.808896,
2,20, Zhara II,7739.851,-5604.221,-124.05,
2,20, Zausta VI,7369.536,-5276.597,-49.229,1156.925943
2, 20, Cisp X, 7471.562, -5170.704 , -33.250
1, 20, HirogenBase,7300.000, -5400.000,100.300
2, 20, Evensong Nation,-8805.000, -400.0,-0.000
1, 20, Quaard 821 <Borg Planet>, -9599.900,-400.100,0.100
1, 20, Transwarp Exit MR-01, 9477.944,230.000,-10.000
1, 20, Transwarp Exit EC-04, 9477.944,230.000,-10.000
1, 20, Transwarp Exit B-03, 9477.944,230.000,-10.000
1, 20, Transwarp Exit U-02, 9477.944,230.000,-10.000
